Age,Gender,EducationLevel,JobTitle,YearsOfExperience,Salary
27,Female,Bachelor's Degree,Software Engineer,3,70000
23,Female,Bachelor's Degree,Software Engineer,1,50000
25,Female,Master's Degree,Software Engineer,2,60000
28,Male,Bachelor's Degree,Software Engineer,4,75000
30,Female,Bachelor's Degree,Software Engineer,5,90000
27,Female,Bachelor's Degree,Software Engineer,3,70000
23,Female,Bachelor's Degree,Software Engineer,1,50000
25,Female,Master's Degree,Software Engineer,2,60000
28,Male,Bachelor's Degree,Software Engineer,4,75000
30,Female,Bachelor's Degree,Software Engineer,5,90000
28,Male,Bachelor's Degree,Software Engineer,3,60000
30,Male,Bachelor's Degree,Software Engineer,4,65000
31,Male,Bachelor's Degree,Software Engineer,4,65000
31,Male,Bachelor's Degree,Software Engineer,4,65000
31,Male,Bachelor's Degree,Software Engineer,4,65000
31,Male,Bachelor's Degree,Software Engineer,4,65000
31,Male,Bachelor's Degree,Software Engineer,4,65000
31,Male,Bachelor's Degree,Software Engineer,4,65000
31,Male,Bachelor's Degree,Software Engineer,4,65000
27,Male,Bachelor's Degree,Software Engineer,3,60000
29,Male,Bachelor's Degree,Software Engineer,4,65000
29,Male,Bachelor's Degree,Software Engineer,4,65000
29,Male,Bachelor's Degree,Software Engineer,4,65000
29,Male,Bachelor's Degree,Software Engineer,4,65000
29,Male,Bachelor's Degree,Software Engineer,4,65000
29,Male,Bachelor's Degree,Software Engineer,4,65000
29,Male,Bachelor's Degree,Software Engineer,4,65000
29,Male,Bachelor's Degree,Software Engineer,4,65000
24,Male,Bachelor's Degree,Software Engineer,2,55000
30,Male,Bachelor's Degree,Software Engineer,4,65000
30,Male,Bachelor's Degree,Software Engineer,4,65000
30,Male,Bachelor's Degree,Software Engineer,4,65000
30,Male,Bachelor's Degree,Software Engineer,4,65000
30,Male,Bachelor's Degree,Software Engineer,4,65000
30,Male,Bachelor's Degree,Software Engineer,4,65000
30,Male,Bachelor's Degree,Software Engineer,4,65000
30,Male,Bachelor's Degree,Software Engineer,4,65000
31,Male,Bachelor's Degree,Software Engineer,5,80000
29,Male,Bachelor's Degree,Software Engineer,4,70000
29,Male,Bachelor's Degree,Software Engineer,4,70000
29,Male,Bachelor's Degree,Software Engineer,4,70000
29,Male,Bachelor's Degree,Software Engineer,4,70000
29,Male,Bachelor's Degree,Software Engineer,4,70000
29,Male,Bachelor's Degree,Software Engineer,4,70000
29,Male,Bachelor's Degree,Software Engineer,4,70000
29,Male,Bachelor's Degree,Software Engineer,4,70000
34,Male,Bachelor's Degree,Software Engineer,6,85000
30,Male,Bachelor's Degree,Software Engineer,5,75000
30,Male,Bachelor's Degree,Software Engineer,5,75000
30,Male,Bachelor's Degree,Software Engineer,5,75000
30,Male,Bachelor's Degree,Software Engineer,5,75000
30,Male,Bachelor's Degree,Software Engineer,5,75000
30,Male,Bachelor's Degree,Software Engineer,5,75000
30,Male,Bachelor's Degree,Software Engineer,5,75000
30,Male,Bachelor's Degree,Software Engineer,5,75000
29,Male,Bachelor's Degree,Software Engineer,4,71000
29,Male,Bachelor's Degree,Software Engineer,4,71000
29,Male,Bachelor's Degree,Software Engineer,4,71000
29,Male,Bachelor's Degree,Software Engineer,4,71000
29,Male,Bachelor's Degree,Software Engineer,4,71000
29,Male,Bachelor's Degree,Software Engineer,4,71000
29,Male,Bachelor's Degree,Software Engineer,4,71000
29,Male,Bachelor's Degree,Software Engineer,4,71000
31,Female,Bachelor's Degree,Software Engineer,5,74000
26,Male,Bachelor's Degree,Software Engineer,1,52000
26,Male,Bachelor's Degree,Software Engineer,1,52000
26,Male,Bachelor's Degree,Software Engineer,1,52000
26,Male,Bachelor's Degree,Software Engineer,1,52000
26,Male,Bachelor's Degree,Software Engineer,1,52000
26,Male,Bachelor's Degree,Software Engineer,1,52000
26,Male,Bachelor's Degree,Software Engineer,1,52000
26,Male,Bachelor's Degree,Software Engineer,1,52000
23,Male,Bachelor's Degree,Software Engineer,1,60000
23,Male,Bachelor's Degree,Software Engineer,1,60000
23,Male,Bachelor's Degree,Software Engineer,1,60000
23,Male,Bachelor's Degree,Software Engineer,1,60000
23,Male,Bachelor's Degree,Software Engineer,1,60000
28,Male,Bachelor's Degree,Software Engineer,3,85000
28,Male,Bachelor's Degree,Software Engineer,3,85000
28,Male,Bachelor's Degree,Software Engineer,3,85000
28,Male,Bachelor's Degree,Software Engineer,3,85000
28,Male,Bachelor's Degree,Software Engineer,3,85000
27,Male,Bachelor's Degree,Software Engineer,3,85000
27,Male,Bachelor's Degree,Software Engineer,3,85000
27,Male,Bachelor's Degree,Software Engineer,3,85000
27,Male,Bachelor's Degree,Software Engineer,3,85000
27,Male,Bachelor's Degree,Software Engineer,3,85000
31,Male,Bachelor's Degree,Software Engineer,7,120000
25,Male,Bachelor's Degree,Software Engineer,1,60000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
33,Male,Master's Degree,Software Engineer,9,120000
27,Male,Bachelor's Degree,Software Engineer,2,65000
27,Male,Bachelor's Degree,Software Engineer,3,75000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
29,Male,Bachelor's Degree,Software Engineer,3,75000
33,Male,Master's Degree,Software Engineer,9,120000
27,Male,Bachelor's Degree,Software Engineer,2,65000
27,Male,Bachelor's Degree,Software Engineer,3,75000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
33,Male,Master's Degree,Software Engineer,8,120000
32,Female,Master's Degree,Software Engineer,9,120000
27,Male,Bachelor's Degree,Software Engineer,2,65000
27,Male,Bachelor's Degree,Software Engineer,3,75000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
34,Male,Master's Degree,Software Engineer,9,125000
33,Female,Master's Degree,Software Engineer,8,120000
28,Male,Bachelor's Degree,Software Engineer,3,70000
28,Male,Bachelor's Degree,Software Engineer,3,70000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
26,Female,Master's Degree,Software Engineer,2,75000
27,Male,Bachelor's Degree,Software Engineer,2,70000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
44,Male,phd,Software Engineer Manager,18,190000
61,Male,phd,Software Engineer Manager,20,200000
53,Male,phd,Software Engineer Manager,19,195000
50,Female,phd,Software Engineer Manager,16,190000
57,Male,phd,Software Engineer Manager,18,195000
62,Male,phd,Software Engineer Manager,19,200000
41,Female,phd,Software Engineer Manager,14,185000
49,Male,phd,Software Engineer Manager,15,185000
47,Male,phd,Software Engineer Manager,15,180000
62,Male,phd,Software Engineer Manager,20,200000
55,Male,phd,Software Engineer Manager,17,190000
50,Female,phd,Software Engineer Manager,16,185000
56,Male,phd,Software Engineer Manager,17,195000
45,Male,phd,Software Engineer Manager,15,185000
43,Female,Master's Degree,Software Engineer Manager,11,160000
62,Male,phd,Software Engineer Manager,19,200000
54,Male,phd,Software Engineer Manager,17,195000
60,Male,phd,Software Engineer Manager,18,195000
54,Female,phd,Software Engineer Manager,14,190000
57,Male,phd,Software Engineer Manager,16,195000
47,Male,phd,Software Engineer Manager,14,175000
58,Male,phd,Software Engineer Manager,17,200000
41,Male,phd,Software Engineer Manager,12,175000
61,Male,phd,Software Engineer Manager,20,200000
50,Female,phd,Software Engineer Manager,16,190000
53,Male,phd,Software Engineer Manager,18,195000
42,Male,phd,Software Engineer Manager,14,180000
54,Male,phd,Software Engineer Manager,17,195000
46,Female,phd,Software Engineer Manager,14,180000
54,Male,phd,Software Engineer Manager,18,195000
54,Male,phd,Software Engineer Manager,16,190000
62,Male,phd,Software Engineer Manager,20,200000
62,Male,phd,Software Engineer Manager,19,200000
58,Female,phd,Software Engineer Manager,17,195000
56,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
52,Female,phd,Software Engineer Manager,16,190000
50,Female,phd,Software Engineer Manager,16,190000
55,Male,phd,Software Engineer Manager,17,190000
46,Male,phd,Software Engineer Manager,14,180000
43,Male,phd,Software Engineer Manager,13,180000
41,Female,phd,Software Engineer Manager,14,185000
49,Male,phd,Software Engineer Manager,15,185000
56,Male,phd,Software Engineer Manager,18,195000
49,Male,phd,Software Engineer Manager,15,185000
50,Male,phd,Software Engineer Manager,16,190000
46,Male,phd,Software Engineer Manager,14,180000
54,Male,phd,Software Engineer Manager,16,190000
58,Male,phd,Software Engineer Manager,17,200000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,18,195000
56,Male,phd,Software Engineer Manager,17,195000
43,Male,phd,Software Engineer Manager,13,180000
49,Male,phd,Software Engineer Manager,15,185000
46,Male,phd,Software Engineer Manager,14,180000
56,Male,phd,Software Engineer Manager,17,195000
54,Male,phd,Software Engineer Manager,16,190000
58,Male,phd,Software Engineer Manager,17,195000
52,Male,phd,Software Engineer Manager,18,200000
54,Male,phd,Software Engineer Manager,16,190000
57,Male,phd,Software Engineer Manager,18,200000
51,Male,phd,Software Engineer Manager,16,190000
46,Male,phd,Software Engineer Manager,14,180000
51,Male,phd,Software Engineer Manager,16,190000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
50,Male,phd,Software Engineer Manager,16,190000
46,Male,phd,Software Engineer Manager,14,180000
54,Male,phd,Software Engineer Manager,16,190000
58,Male,phd,Software Engineer Manager,17,200000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,18,195000
56,Male,phd,Software Engineer Manager,17,195000
43,Male,phd,Software Engineer Manager,13,180000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
56,Male,phd,Software Engineer Manager,17,195000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
54,Male,phd,Software Engineer Manager,17,195000
56,Female,phd,Software Engineer Manager,18,210000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,16,190000
54,Male,phd,Software Engineer Manager,17,195000
51,Male,phd,Software Engineer Manager,16,190000
49,Male,phd,Software Engineer Manager,15,185000
43,Male,phd,Software Engineer Manager,13,180000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
56,Male,phd,Software Engineer Manager,17,195000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
56,Male,phd,Software Engineer Manager,17,195000
54,Male,phd,Software Engineer Manager,17,195000
49,Male,phd,Software Engineer Manager,15,185000
54,Male,phd,Software Engineer Manager,17,195000
41,Female,phd,Software Engineer Manager,14,180000
55,Male,phd,Software Engineer Manager,18,210000
44,Female,phd,Software Engineer Manager,11,165000
50,Male,phd,Software Engineer Manager,17,195000
55,Male,phd,Software Engineer Manager,18,210000
44,Female,phd,Software Engineer Manager,11,165000
50,Male,phd,Software Engineer Manager,17,195000
55,Male,phd,Software Engineer Manager,18,210000
44,Female,phd,Software Engineer Manager,11,165000
50,Male,phd,Software Engineer Manager,17,195000
55,Male,phd,Software Engineer Manager,18,210000
44,Female,phd,Software Engineer Manager,11,165000
50,Male,phd,Software Engineer Manager,17,195000
55,Male,phd,Software Engineer Manager,18,210000
44,Female,phd,Software Engineer Manager,11,165000
50,Male,phd,Software Engineer Manager,17,195000
55,Male,phd,Software Engineer Manager,18,210000
44,Female,phd,Software Engineer Manager,11,165000
50,Male,phd,Software Engineer Manager,17,195000
55,Male,phd,Software Engineer Manager,18,210000
42,Female,Master's Degree,Software Engineer Manager,13,170000
38,Male,Bachelor's Degree,Software Engineer Manager,11,155000
48,Male,phd,Software Engineer Manager,16,185000
41,Male,Master's Degree,Software Engineer Manager,13,170000
39,Female,Master's Degree,Software Engineer Manager,12,160000
42,Male,phd,Software Engineer Manager,14,190000
45,Male,phd,Software Engineer Manager,16,185000
39,Female,Master's Degree,Software Engineer Manager,12,160000
42,Male,phd,Software Engineer Manager,14,190000
45,Male,phd,Software Engineer Manager,16,185000
39,Female,Master's Degree,Software Engineer Manager,12,160000
42,Male,phd,Software Engineer Manager,14,190000
45,Male,phd,Software Engineer Manager,16,185000
39,Female,Master's Degree,Software Engineer Manager,12,160000
42,Male,phd,Software Engineer Manager,14,190000
45,Male,phd,Software Engineer Manager,16,185000
39,Female,Master's Degree,Software Engineer Manager,12,160000
42,Male,phd,Software Engineer Manager,14,190000
45,Male,phd,Software Engineer Manager,16,185000
39,Female,Master's Degree,Software Engineer Manager,12,160000
42,Male,phd,Software Engineer Manager,14,190000
45,Male,phd,Software Engineer Manager,16,185000
39,Female,Master's Degree,Software Engineer Manager,12,160000
42,Male,phd,Software Engineer Manager,14,190000
45,Male,phd,Software Engineer Manager,16,185000
39,Female,Master's Degree,Software Engineer Manager,12,160000
42,Male,phd,Software Engineer Manager,14,190000
45,Male,phd,Software Engineer Manager,16,185000
39,Female,Master's Degree,Software Engineer Manager,12,160000
